date,home,away,ftr,open_src,close_src,q_open_H,q_open_D,q_open_A,q_close_H,q_close_D,q_close_A,model_H,model_D,model_A,rps_close,rps_model,alpha_close,clv_model
2020-08-31,T03,T15,H,PS,PSC,0.32806665385197215,0.25929145007685145,0.41264189607117646,0.34816402276091024,0.28931067371769587,0.3625253035213937,0.438271659217609,0.25040619020028904,0.311322150582102,0.278157368458259,0.2062301051406015,0.0719272633176575,-0.011393973278286396
2020-09-01,T03,T16,D,PS,PSC,0.49862027087181593,0.2862532964728489,0.2151264326553351,0.46325248184751217,0.30545075979050107,0.23129675836198685,0.5204234657332666,0.24405680038808938,0.23551973387864397,0.13405052618332142,0.16315506436604588,-0.02910453818272446,-0.007937538162994695
2020-09-01,T03,T17,H,PS,PSC,0.28609124889553117,0.3382094345075367,0.3756993165969322,0.300923472479268,0.32628558454106577,0.3727909429796663,0.4929295217629863,0.335982433899142,0.17108804433787178,0.3138405392490568,0.14319579440743566,0.17064474484162115,-0.13167794549487866
2020-09-01,T03,T18,H,PS,PSC,0.5594763444170773,0.2778607348111659,0.16266292077175698,0.5481504303019303,0.2828958439946176,0.1689537257034521,0.5529932061352663,0.2616638426152738,0.18534295124946004,0.11635669753270403,0.11708354166954413,-0.0007268441368400991,-0.0013263784530817002
2020-09-02,T03,T19,H,PS,PSC,0.46891848921843715,0.2758903393982172,0.2551911713833456,0.4383048595038758,0.3106229281297764,0.2510722123663478,0.6169002261718869,0.23239126377174596,0.15070851005636718,0.18926934333974654,0.08473924585528078,0.10453009748446576,-0.06531051328289017
2020-09-02,T04,T00,H,PS,PSC,0.717528189645281,0.1480808565566544,0.13439095379806462,0.6522063217987165,0.1780475652209635,0.16974611298032008,0.4204653570795561,0.21977966549129968,0.35975497742914425,0.07488709273435273,0.23264202306498521,-0.15775493033063248,-0.11112272648519861
2020-09-02,T04,T01,D,PS,PSC,0.3945582202281381,0.25371964401457786,0.3517221357572841,0.41621215730217015,0.25228893113945866,0.33149891155837136,0.34021168835686033,0.2112997472990837,0.448488564344056,0.1415620441252556,0.15844299262100892,-0.016880948495753306,-0.027270834087916196
2020-09-03,T04,T02,A,PS,PSC,0.6811536121544391,0.16723792585035224,0.15160846199520867,0.6359886518051446,0.20647758558076018,0.15753376261409524,0.5241673075732138,0.23657184168534245,0.2392608507414437,0.5571154631800447,0.4267377097715921,0.1303777534084526,-0.023125550642045245
2020-09-03,T04,T03,H,PS,PSC,0.45242347503450575,0.2819275947151079,0.2656489302503862,0.49396985918105574,0.2631042265055516,0.24292591431339275,0.33439765224476914,0.2749164784000393,0.3906858693551916,0.15753975163111916,0.29783096692554856,-0.1402912152944294,-0.062243410099177554
2020-09-03,T04,T05,H,PS,PSC,0.5719805798468658,0.24768469842523572,0.1803347217278984,0.5435463410749944,0.28141496458887083,0.17503869433613475,0.47748507217242236,0.22685237661309257,0.29566255121448504,0.11949424363046206,0.18021909699665828,-0.06072485336619622,-0.03633377813683836
2020-09-04,T04,T06,A,PS,PSC,0.7877023879713049,0.11015988282906972,0.10213772919962545,0.7381010881750576,0.13805456120082432,0.12384435062411807,0.8088929681316389,0.1115959419501187,0.07951108991824239,0.6562209691492388,0.7508038337381573,-0.09458286458891851,-0.009631907786258553
2020-09-04,T04,T07,D,PS,PSC,0.3065899339471969,0.22058566940931054,0.4728243966434924,0.3328186271383922,0.22195481140901652,0.4452265614525913,0.6082732709814523,0.1821105197909223,0.20961620922762542,0.15449746479659104,0.2069676636807175,-0.05247019888412646,-0.17669187398377684
2020-09-04,T04,T08,H,PS,PSC,0.5408893373515539,0.2505935603988651,0.20851710224958106,0.5245685041477121,0.2550842922130051,0.22034720363928287,0.602382160758699,0.21326683890158188,0.1843510003397192,0.13729399869999784,0.09604261870458809,0.041251379995409745,-0.011800197252773925
2020-09-05,T04,T09,H,PS,PSC,0.40479974356509774,0.22181970111985913,0.37338055531504316,0.42451618966134635,0.2770628241527333,0.2984209861859204,0.4019145754022653,0.2671396182194138,0.33094580637832094,0.21011835047903643,0.23361565093782485,-0.023497300458788423,0.012468703960755168
2020-09-05,T04,T10,D,PS,PSC,0.5179093536583412,0.29037661627368583,0.1917140300679729,0.5810891895202291,0.18776919730647895,0.2311416131732918,0.5760990902993702,0.17648714893868156,0.24741376076194818,0.19554554575881425,0.19655186542906622,-0.0010063196702519706,0.027332349923056443
2020-09-05,T04,T11,H,PS,PSC,0.4869368547891279,0.22618107052185565,0.28688207468901633,0.5209071004268023,0.22626600164642874,0.2528268979267688,0.6230398790069999,0.20093343947445325,0.17602668151854697,0.14672572336836345,0.08654216271274463,0.06018356065561882,-0.021879869656995954
2020-09-06,T04,T12,A,PS,PSC,0.6045685175846522,0.21178723647594022,0.1836442459394074,0.5296809419208619,0.23566963647783276,0.23464942160130534,0.5293746127747394,0.20137651851181876,0.26924886871344184,0.433161704044694,0.407117348263495,0.026044355781199013,0.007554604969312262
2020-09-06,T04,T13,H,PS,PSC,0.607377915670047,0.2592184463175377,0.1334036380124154,0.5845473218188014,0.23323200576513975,0.18222067241605894,0.6919341048928644,0.18430921318411778,0.12375668192301781,0.10290265063184559,0.05511015602437783,0.04779249460746776,-0.017033463429409923
2020-09-06,T04,T14,A,PS,PSC,0.28372697467121194,0.23180127864961272,0.48447174667917536,0.2795621846488031,0.32317721908722186,0.39726059626397514,0.44780742676857105,0.2632937912768205,0.28889878195460844,0.22072490195083522,0.35309821688736426,-0.13237331493652904,-0.036628860502471605
2020-09-07,T04,T15,A,PS,PSC,0.4013652721624978,0.30674389399085583,0.29189083384664644,0.4359603391899402,0.23750711760153026,0.32653254320852954,0.4805192991668776,0.22782138307816183,0.2916593177549605,0.32180991635188944,0.36632265949759757,-0.044512743145708134,0.007565001503089697
2020-09-07,T04,T16,A,PS,PSC,0.5820442473926501,0.24003639746266087,0.177919355144689,0.5452882341336358,0.26977894105781924,0.1849328248085449,0.5095460467810436,0.23516661961633847,0.25528733360261785,0.4808368791795785,0.40711706464144404,0.07371981453813448,-0.01129539265427626
2020-09-07,T04,T17,D,PS,PSC,0.3854094537765045,0.29511830191563143,0.31947224430786403,0.33836334239907423,0.29338391462752805,0.36825274297339783,0.5494927840294627,0.269707878513746,0.18079933745679141,0.12504991709345223,0.1673153600626322,-0.04226544296917997,-0.11604137382729962
2020-09-08,T04,T18,D,PS,PSC,0.617986234410625,0.25675836808486735,0.12525539750450781,0.6444215612724912,0.23767460262278964,0.11790383610471922,0.6314767763650533,0.2087656856267002,0.15975753800824652,0.21459023160054178,0.21214269501942792,0.0024475365811138516,-0.006577762994461556
2020-09-08,T04,T19,H,PS,PSC,0.5934930409451484,0.26817464265680274,0.1383323163980487,0.5342559072303051,0.28458322246281714,0.18116087030687783,0.628959699174116,0.21066793270756692,0.16037236811831707,0.12486841044010574,0.08169510064641977,0.04317330979368597,-0.010893813819888187
2020-09-08,T05,T00,H,PS,PSC,0.5351403224406586,0.20121456990797892,0.26364510765136234,0.5363645889663485,0.21237422449494728,0.25126118653870405,0.5670280726681376,0.20163916474114374,0.2313327625907186,0.13904498911259022,0.12048976845266067,0.018555220659929553,-0.0013592172100107547
2020-09-09,T05,T01,D,PS,PSC,0.2189254558533159,0.25200469250117075,0.5290698516455133,0.3118771734696488,0.2506556522644043,0.43746717426594683,0.39184154525644377,0.2166894366654222,0.391469018078134,0.14432244994582485,0.15339389435200806,-0.00907144440618321,0.011935982619690977
2020-09-09,T05,T02,D,PS,PSC,0.4378416487470424,0.298434843630466,0.2637235076224916,0.47434682985523285,0.27201879816342733,0.25363437198133976,0.5407065374456028,0.24196313818283263,0.21733032437156447,0.14466765482203897,0.16979801476393128,-0.025130359941892305,-0.006037878355120707
2020-09-09,T05,T03,H,PS,PSC,0.353768063884355,0.29034866706606216,0.3558832690495829,0.3340207735178357,0.3371370696080159,0.3288421568741483,0.4061639848212528,0.2965499200638154,0.29728609511493176,0.2758327471217119,0.22051011763602874,0.05532262948568317,-0.005903099871630513
2020-09-10,T05,T04,A,PS,PSC,0.252729550712495,0.17791140766443658,0.5693590416230684,0.3167263969118407,0.26188383959421996,0.4213897634939392,0.4681283703612349,0.2612434953009245,0.27062813433784066,0.2175527081451781,0.3755637447782823,-0.1580110366331042,-0.017570703727824544
2020-09-10,T05,T06,H,PS,PSC,0.6753824753546631,0.14152017985585896,0.18309734478947798,0.5752376463262792,0.2087297920773148,0.216032561596406,0.7292366231816594,0.15316944317558193,0.11759393364275866,0.11354656238417205,0.043570569727824124,0.06997599265634792,-0.03501224858719465
2020-09-10,T05,T07,A,PS,PSC,0.19048238003280635,0.18796316971654148,0.6215544502506521,0.19359258819564665,0.2169735435760372,0.5894338682283162,0.5885270494549021,0.21220971889906592,0.19926323164603202,0.10302131938112645,0.4937717300670245,-0.39075041068589805,-0.42582822616914984
2020-09-11,T05,T08,D,PS,PSC,0.3380774480767473,0.31204592766454686,0.3498766242587058,0.36951075474420625,0.2968680439819551,0.33362120127383876,0.5538020549601573,0.24465126671309062,0.20154667832675205,0.12392065190551604,0.17365888981132022,-0.04973823790580417,-0.07387939047211778
2020-09-11,T05,T09,H,PS,PSC,0.2453587938617378,0.27237141486167177,0.4822697912765905,0.32249932440757334,0.2891406213197716,0.388360054272655,0.36098546214405625,0.31623669189512965,0.3227778459608142,0.30491534859142705,0.25626255871717424,0.04865278987425281,0.011756046361590666
2020-09-11,T05,T10,A,PS,PSC,0.37837597427623837,0.23573572456764655,0.38588830115611505,0.393699126090171,0.2366205273954508,0.3696803465143781,0.49455054200882104,0.20971481881504225,0.29573463917613674,0.27615093372719934,0.3702849685287925,-0.09413403480159316,-0.02062505352164634
2020-09-12,T05,T11,A,PS,PSC,0.26721918698009045,0.3167173868962562,0.4160634261236533,0.3031496639830378,0.2615376993826851,0.4353126366342773,0.5400514821323408,0.2587066558735389,0.20124186199412042,0.20538576855898033,0.46483508319197897,-0.25944931463299864,-0.15579908320699531
2020-09-12,T05,T12,H,PS,PSC,0.3696941171291236,0.3226057065462813,0.3077001763245953,0.3859027235680133,0.24273751808408497,0.3713597583479017,0.40066626414585926,0.23599556686745662,0.3633381689866841,0.25751176752069793,0.24560777598773859,0.011903991532959346,0.01688591865467992
2020-09-12,T05,T13,A,PS,PSC,0.47501369604667815,0.2392369908499346,0.28574931310338725,0.4912755373706152,0.2611545013966921,0.24756996123269268,0.6278088114673739,0.22594269364634348,0.1462484948862827,0.40375130842907914,0.5615177681200072,-0.15776645969092806,-0.043742482255269666
2020-09-13,T05,T14,A,PS,PSC,0.1635744461257926,0.3150823684387994,0.5213431854354081,0.21745234398748664,0.30519507897148973,0.47735257704102374,0.3371899073777652,0.31742541672800456,0.3453846758942303,0.16022292531565568,0.27110912809576393,-0.11088620278010825,-0.0369884097935782
2020-09-13,T05,T15,D,PS,PSC,0.29946207191033525,0.2114319246613824,0.4891060034282825,0.2798226475762369,0.22487706201851534,0.49530029040524776,0.3610563718725817,0.26730179903763696,0.3716418290897813,0.1618115458860488,0.13423967639949513,0.027571869486553657,-0.030965658906913163
2020-09-13,T05,T16,D,PS,PSC,0.34231507334804856,0.34909110485860373,0.30859382179334777,0.3999702937041219,0.3276881244018654,0.27234158189401264,0.4118805345354088,0.26114821638051405,0.3269712490840772,0.11707308653714738,0.13827788622838785,-0.021204799691240478,-0.005360608229801889
2020-09-14,T05,T17,D,PS,PSC,0.28549239141125865,0.29586909529293537,0.41863851329580604,0.26268096808446945,0.30582981676041365,0.43148921515511696,0.47131457694048284,0.31515608426165664,0.21352933879786046,0.12759211689448638,0.1338661044820189,-0.006273987587532531,-0.1394948959750122
2020-09-14,T05,T18,D,PS,PSC,0.42383064961384326,0.30407007333406955,0.2720992770520873,0.4684385658006954,0.3106518728312157,0.2209095613680889,0.5399809807281901,0.26061331324094134,0.19940570603086852,0.1341178621166269,0.16567104757292359,-0.03155318545629668,-0.003117394387665451
2020-09-14,T05,T19,D,PS,PSC,0.4290560108383778,0.29389211479827176,0.27705187436335044,0.3988688441059595,0.32061557432900983,0.28051558156503076,0.6423355843599795,0.21667468257581105,0.14098973306420953,0.1188926731495958,0.21623655388229668,-0.09734388073270088,-0.12626897229537715
2020-09-15,T06,T00,A,PS,PSC,0.5039389480168373,0.1946545292768899,0.30140652270627283,0.479133980717525,0.15713865733583776,0.3637273619466372,0.35954925608950283,0.19504563118566612,0.445405112724831,0.3172061207068036,0.21842557827313613,0.09878054243366746,-0.019397738607313864
2020-09-15,T06,T01,D,PS,PSC,0.22523243429671808,0.17167527171561636,0.6030922939876656,0.2245423308057434,0.1583568296300852,0.6171008395641714,0.15496535821670324,0.1428820429585315,0.7021525988247652,0.21561635225724055,0.2585162671418014,-0.04289991488456088,-0.019186385027289532
2020-09-15,T06,T02,A,PS,PSC,0.4382664241981357,0.19131236235085355,0.3704212134510108,0.43616062687291,0.18493012174274065,0.3789092513843494,0.3441070704511643,0.23217943172719005,0.42371349782164563,0.28799490522505966,0.22525790426372244,0.06273700096133722,-0.01876120538079351
2020-09-16,T06,T03,A,PS,PSC,0.2832724664082047,0.2242962864023514,0.4924312471894438,0.30210736339840993,0.21449091389917893,0.4834017227024113,0.23589286323489944,0.22794659089836017,0.5361605458667404,0.17907131956318773,0.1353962410678996,0.04367507849528812,-0.010705297202280972
2020-09-16,T06,T04,D,PS,PSC,0.23556388953303797,0.21168810966483054,0.5527480008021315,0.2191296796506094,0.18804865359108955,0.5928216667583012,0.23119054928782018,0.20095921153159413,0.5678502391805857,0.1997276725409344,0.18795148210872623,0.011776190432208178,0.0020925481506264276
2020-09-16,T06,T05,A,PS,PSC,0.2882545222394143,0.23768229135987645,0.47406318640070927,0.38499488832240913,0.22273448561848966,0.3922706260591012,0.31337016723199945,0.24809599555354916,0.43853383721445144,0.2587780279924905,0.20672255683206975,0.05205547116042075,0.011154708160797222
2020-09-17,T06,T07,A,PS,PSC,0.13266361659069406,0.13865076481359623,0.7286856185957098,0.1077365310388639,0.10607327952684836,0.7861901894342879,0.21766565491729595,0.179972330628871,0.6023620144538331,0.02866089760721692,0.1027471524398945,-0.07408625483267758,-0.0686641469704049
2020-09-17,T06,T08,H,PS,PSC,0.2609161637036811,0.2770052348802897,0.46207860141602913,0.28803086095796265,0.1902790181518665,0.5216901208901707,0.2956678408635496,0.24164558837531783,0.4626865707611326,0.38953031859133047,0.35508132657825536,0.03444899201307511,0.01071530172967039
2020-09-17,T06,T09,A,PS,PSC,0.2260292416082009,0.20532166935480892,0.5686490890369902,0.2606829239386473,0.18569874383750584,0.5536183322238468,0.20491245386577026,0.23773631715387164,0.557351228980358,0.13360609007991125,0.1189635241172454,0.01464256596266586,-0.00945763272957545
2020-09-18,T06,T10,A,PS,PSC,0.3054104685686553,0.160206904609197,0.5343826268221477,0.3310907404407736,0.15455796167891014,0.5143512978803162,0.18821365993078587,0.14428529768092388,0.6675010423882903,0.17273787013807648,0.07298996929870755,0.09974790083936894,-0.062045599105119864
2020-09-18,T06,T11,A,PS,PSC,0.2503258036628915,0.15622268048832244,0.5934515158487862,0.2617625994999217,0.2016096731424278,0.5366277273576503,0.3158911676468137,0.21958433990930212,0.4645244924438842,0.14161676077534613,0.1932606244948736,-0.05164386371952748,-0.0019084423788864324
2020-09-18,T06,T12,H,PS,PSC,0.24845906589955938,0.19656214645882583,0.5549787876416149,0.3258582967603901,0.16600642172887664,0.5081352815107334,0.20532260811164926,0.1658561284474432,0.6288212634409076,0.3563342501813973,0.5134641692669453,-0.15712991908554796,-0.026862454448614903
2020-09-19,T06,T13,A,PS,PSC,0.4592305359862109,0.20504717580955897,0.3357222882042302,0.4277498068624255,0.18781468901890136,0.3844355041186732,0.41175318339111355,0.2280482374407078,0.36019857916817866,0.28094477293023723,0.28944327106556667,-0.008498498135329435,0.000341513542983396
2020-09-19,T06,T14,A,PS,PSC,0.12679229893552516,0.18401540757412382,0.6891922934903509,0.11926423399881034,0.1449132182302491,0.7358225477709407,0.14642177836147074,0.17459393137167822,0.678984290266851,0.04200684188877998,0.06224521153700651,-0.020238369648226527,-0.0014293169241911263
2020-09-19,T06,T15,D,PS,PSC,0.15353800547052035,0.111139438600393,0.7353225559290867,0.17291196775018633,0.14006738292125648,0.6870206493285573,0.17929165070475866,0.16748866805044563,0.6532196812447957,0.25094796059753693,0.22942072398899482,0.02152723660854211,0.002918225196906099
2020-09-20,T06,T16,A,PS,PSC,0.34649421393376617,0.24766318099425982,0.4058426050719741,0.36238412005469683,0.23845955785559617,0.39915632208970697,0.22937392249426222,0.19856049665095737,0.5720655808547804,0.24616768787629245,0.11787013170478014,0.1282975561715123,-0.06515615566722022
2020-09-20,T06,T17,A,PS,PSC,0.1749147621866279,0.18844694897233658,0.6366382888410355,0.18664185216534188,0.17405476561431613,0.639303382220342,0.3369522620612554,0.26854348008600126,0.39450425785274335,0.08246861552869701,0.24008096033332704,-0.15761234480463004,-0.12193264006037396
2020-09-20,T06,T18,H,PS,PSC,0.538692775717597,0.2139283080567636,0.24737891622563934,0.4898014250179182,0.22255575698806862,0.28764281799401326,0.35398747294797817,0.213415910449625,0.4325966166023969,0.17152048832864197,0.3022360089019902,-0.13071552057334823,-0.0454343305151641
2020-09-21,T06,T19,A,PS,PSC,0.43288755800453027,0.2013856264770494,0.36572681551842035,0.3504241162371152,0.25267566423313353,0.3969002195297513,0.49538555827095254,0.21902123670331825,0.2855932050257292,0.2432632032219127,0.3778919600244165,-0.1346287568025038,-0.029691647450729164
2020-09-21,T07,T00,H,PS,PSC,0.8851484479616056,0.06675683255111009,0.04809471948728413,0.8702612208049194,0.07578364239278448,0.05395513680229604,0.7727372292340009,0.11971554682890104,0.10754722393709809,0.009871653807192182,0.03160738617640768,-0.0217357323692155,-0.030512529002056477
2020-09-21,T07,T01,H,PS,PSC,0.634447605135056,0.16413406675417425,0.20141832811076968,0.5967100580107108,0.1905509657905297,0.2127389761987597,0.6485278911121518,0.1528966519979885,0.19857545688985978,0.10395032465191031,0.08148242770254396,0.02246789694936635,-0.003440211354807543
2020-09-22,T07,T02,A,PS,PSC,0.868820039678291,0.08492167693636021,0.04625828338534889,0.8327032234186432,0.09932100324105941,0.06797577334029742,0.7596960155431725,0.13768071658192263,0.10262326787490489,0.7810319086862078,0.6912115176958433,0.08982039099036443,-0.009606024560681159
2020-09-22,T07,T03,H,PS,PSC,0.7827840700585011,0.1397459605781423,0.07746996936335658,0.6539595549833516,0.19413204457524083,0.15190840044140752,0.6144144389537654,0.20050289471945015,0.1850826663267845,0.07141007585599357,0.0914659091309857,-0.020055833274992135,0.04400039294706681
2020-09-22,T07,T04,D,PS,PSC,0.646876661207459,0.17021852794018227,0.18290481085235874,0.6106334286909636,0.2046973398464778,0.18466923146255865,0.687453674228409,0.16011142869064346,0.15243489708094757,0.2034879546419271,0.24791447602910927,-0.04442652138718217,-0.009031899524657883
2020-09-23,T07,T05,H,PS,PSC,0.6915373035371425,0.16022999612496136,0.1482327003378962,0.7494910015877492,0.1531686209491837,0.09734037746306726,0.6852852148279165,0.17318236491039515,0.14153242026168836,0.03611495368508073,0.059538410995520916,-0.023423457310440182,0.0005972598821332165
2020-09-23,T07,T06,H,PS,PSC,0.9317900057554646,0.04170671334831537,0.026503280896220113,0.9289813049400901,0.04345482114256225,0.02756387391734754,0.9533825798151296,0.030103960790501972,0.016513459394368477,0.0029017110966719517,0.001222939102931107,0.0016787719937408447,-0.0059249292656319286
2020-09-23,T07,T08,H,PS,PSC,0.6891577096648989,0.18818730582036952,0.12265498451473152,0.7032828878805981,0.16374909610380892,0.1329680160155929,0.8641149210863968,0.091872465217474,0.04401261369612923,0.05286076895380034,0.010200932417860438,0.0426598365359399,-0.09458522240163447
2020-09-24,T07,T09,D,PS,PSC,0.6735440222660471,0.1443892127780762,0.18206676495587662,0.6517448265144756,0.1819585985252089,0.16629657496031536,0.7038290514294853,0.169069478011233,0.1271014705592817,0.22621293486595787,0.2557650587272305,-0.029552123861272622,-0.002387248666107844
2020-09-24,T07,T10,H,PS,PSC,0.7798559878211411,0.08190298994749814,0.13824102223136084,0.7778695319114365,0.1202772371167622,0.10185323097180132,0.8189085255856956,0.09080684687484118,0.09028462753946315,0.029858012756319722,0.02047271803774313,0.009385294718576593,0.007028958584384903
2020-09-24,T07,T11,D,PS,PSC,0.7035387677504972,0.15015628807285203,0.1463049441766508,0.7047445133992043,0.1512899653396151,0.14396552126118062,0.7915998108848541,0.12029152515245951,0.08810866396268635,0.2586954502391423,0.3171966986291132,-0.058501248389970895,-0.023445322465729057
2020-09-25,T07,T12,H,PS,PSC,0.7004534892420781,0.16444273180894636,0.13510377894897552,0.7576369397058165,0.12429453296918756,0.11806852732499597,0.842046695735122,0.08508596725970319,0.07286733700517481,0.03634001506992768,0.015129447565209415,0.021210567504718263,-0.015306884131365495
2020-09-25,T07,T13,H,PS,PSC,0.807138397413112,0.13073758530507512,0.062124017281812806,0.8032112705334997,0.11515064232427165,0.08163808714222873,0.856275957163768,0.08766020441943752,0.05606383841679444,0.022695290658640774,0.011899877233607737,0.010795413425033037,-0.006940135861176477
2020-09-25,T07,T14,H,PS,PSC,0.41297987202511555,0.2327301038342905,0.3542900241405939,0.40647643646215753,0.2582852654247228,0.3352382981131196,0.6241535330500009,0.19332187180804153,0.18252459514195757,0.23232746849822009,0.08728789727526616,0.1450395712229539,-0.10238447360757608
2020-09-26,T07,T15,A,PS,PSC,0.6375877997359076,0.18994141033009893,0.17247078993399348,0.6447256630925257,0.150558717125944,0.2047156197815302,0.8104310425927649,0.10351822811506253,0.08605072929217261,0.5240742130347862,0.7460508721126827,-0.22197665907789654,-0.0790681260663002
2020-09-26,T07,T16,A,PS,PSC,0.6743412790798534,0.17545050415713156,0.15020821676301513,0.7425065855273352,0.15161672935243492,0.10587668512022991,0.7684356125413895,0.12636065444341293,0.1052037330151976,0.6753862658815251,0.6955768250158991,-0.020190559134374064,0.009518187038991988
2020-09-26,T07,T17,H,PS,PSC,0.5076191283491124,0.27910125579804657,0.21327961585284097,0.5132147280938183,0.24047848116991585,0.24630679073626577,0.7284413327503878,0.1670289101280327,0.10452975712157941,0.14881346805378695,0.042335289941141,0.10647817811264595,-0.11375215658598448
2020-09-27,T07,T18,H,PS,PSC,0.8376885553645049,0.10108807975476991,0.06122336488072521,0.8478200388756496,0.0940388228530281,0.05814113827132225,0.9003061667532136,0.06447446342944999,0.03521936981733643,0.013269566263646906,0.005589632198884179,0.0076799340647627275,-0.013321470992579076
2020-09-27,T07,T19,H,PS,PSC,0.6748760372963929,0.20412649273852315,0.12099746996508393,0.725305127009662,0.16512108934123143,0.10957378364910651,0.9026091040549002,0.06367276935207589,0.033718126593023826,0.043731843655179584,0.005310949336966215,0.03842089431821337,-0.12147928079049974
2020-09-27,T08,T00,H,PS,PSC,0.505758188114996,0.2246091198633343,0.26963269202166973,0.6459922938928851,0.17279864725921285,0.181209058847902,0.41228867079212167,0.23949570002691362,0.3482156291809647,0.07907908949588191,0.23332936544259317,-0.15425027594671126,-0.07456336448253753
2020-09-28,T08,T01,A,PS,PSC,0.3547010754793252,0.2358524981827608,0.40944642633791406,0.3771008090960765,0.22841484269059942,0.39448434821332395,0.2599675343620629,0.22873995392416457,0.5112925117137727,0.2544271123897793,0.15320906401466175,0.10121804837511753,-0.03653740703122854
2020-09-28,T08,T02,H,PS,PSC,0.6125370290728497,0.19639073818727448,0.19107223273987584,0.5832199562892425,0.21001441818164074,0.20676562552911693,0.35529821141963214,0.28135861550847535,0.36334317307189257,0.10822881436799395,0.2738293288083383,-0.16560051444034438,-0.10925919714693388
2020-09-28,T08,T03,D,PS,PSC,0.4357067588658573,0.29689992982567454,0.2673933113084683,0.43183586774361304,0.29015979334706177,0.2780043389093251,0.32126828373512645,0.3133512768922233,0.3653804393726503,0.1318843145611451,0.11835808780513235,0.013526226756012755,-0.029131002508626214
2020-09-29,T08,T04,H,PS,PSC,0.28634874720477743,0.3264984344199828,0.38715281837523974,0.3541326865974018,0.29263213904494356,0.35323517435765456,0.33193112574056255,0.2816717303393107,0.3863971439201269,0.2709598374626863,0.29780938679195157,-0.026849549329265254,0.008404539220985052
2020-09-29,T08,T05,H,PS,PSC,0.3659095487002563,0.3960343265142483,0.2380561247854954,0.4858940382135319,0.2860378858788543,0.22806807590761385,0.3958226239156455,0.29822084805748106,0.3059565280268735,0.15815999359629523,0.22931984940721728,-0.07115985581092205,0.014272795615269063
